"condition","group","question","value","trial_index","ID","FastorSlow","measure"
"moral",3,"Justin_Q8",2,8,"235","f","certainty"
"moral",3,"Justin_Q9",6,9,"235","f","impulsivity"
"moral",3,"Justin_Q10",1,10,"235","f","impulsivity"
"moral",3,"Nate_Q1",3,11,"235","s","quickness"
"moral",3,"Nate_Q2",6,12,"235","s","character"
"moral",3,"Nate_Q3",5,13,"235","s","character"
"moral",3,"Nate_Q4",6,14,"235","s","character"
"moral",3,"Nate_Q5",5,15,"235","s","certainty"
"moral",3,"Nate_Q6",2,16,"235","s","certainty"
"moral",3,"Nate_Q7",1,17,"235","s","certainty"
"moral",3,"Nate_Q8",6,18,"235","s","certainty"
"moral",3,"Nate_Q9",4,19,"235","s","impulsivity"
"moral",3,"Nate_Q10",1,20,"235","s","impulsivity"
"moral",3,"Justin_Q1",7,1,"236","f","quickness"
"moral",3,"Justin_Q2",7,2,"236","f","character"
"moral",3,"Justin_Q3",6,3,"236","f","character"
"moral",3,"Justin_Q4",7,4,"236","f","character"
"moral",3,"Justin_Q5",1,5,"236","f","certainty"
"moral",3,"Justin_Q6",7,6,"236","f","certainty"
"moral",3,"Justin_Q7",7,7,"236","f","certainty"
"moral",3,"Justin_Q8",1,8,"236","f","certainty"
"moral",3,"Justin_Q9",7,9,"236","f","impulsivity"
"moral",3,"Justin_Q10",1,10,"236","f","impulsivity"
"moral",3,"Nate_Q1",2,11,"236","s","quickness"
"moral",3,"Nate_Q2",4,12,"236","s","character"
"moral",3,"Nate_Q3",4,13,"236","s","character"
"moral",3,"Nate_Q4",5,14,"236","s","character"
"moral",3,"Nate_Q5",6,15,"236","s","certainty"
"moral",3,"Nate_Q6",3,16,"236","s","certainty"
"moral",3,"Nate_Q7",2,17,"236","s","certainty"
"moral",3,"Nate_Q8",6,18,"236","s","certainty"
"moral",3,"Nate_Q9",2,19,"236","s","impulsivity"
"moral",3,"Nate_Q10",2,20,"236","s","impulsivity"
"moral",3,"Justin_Q1",5,1,"237","f","quickness"
"moral",3,"Justin_Q2",6,2,"237","f","character"
"moral",3,"Justin_Q3",6,3,"237","f","character"
"moral",3,"Justin_Q4",6,4,"237","f","character"
"moral",3,"Justin_Q5",6,5,"237","f","certainty"
"moral",3,"Justin_Q6",2,6,"237","f","certainty"
"moral",3,"Justin_Q7",2,7,"237","f","certainty"
"moral",3,"Justin_Q8",2,8,"237","f","certainty"
"moral",3,"Justin_Q9",6,9,"237","f","impulsivity"
"moral",3,"Justin_Q10",2,10,"237","f","impulsivity"
"moral",3,"Nate_Q1",3,11,"237","s","quickness"
"moral",3,"Nate_Q2",5,12,"237","s","character"
"moral",3,"Nate_Q3",5,13,"237","s","character"
"moral",3,"Nate_Q4",3,14,"237","s","character"
"moral",3,"Nate_Q5",5,15,"237","s","certainty"
"moral",3,"Nate_Q6",5,16,"237","s","certainty"
"moral",3,"Nate_Q7",4,17,"237","s","certainty"
"moral",3,"Nate_Q8",4,18,"237","s","certainty"
"moral",3,"Nate_Q9",5,19,"237","s","impulsivity"
"moral",3,"Nate_Q10",3,20,"237","s","impulsivity"
"moral",3,"Justin_Q1",7,1,"238","f","quickness"
"moral",3,"Justin_Q2",6,2,"238","f","character"
"moral",3,"Justin_Q3",6,3,"238","f","character"
"moral",3,"Justin_Q4",7,4,"238","f","character"
"moral",3,"Justin_Q5",1,5,"238","f","certainty"
"moral",3,"Justin_Q6",7,6,"238","f","certainty"
"moral",3,"Justin_Q7",7,7,"238","f","certainty"
"moral",3,"Justin_Q8",1,8,"238","f","certainty"
"moral",3,"Justin_Q9",7,9,"238","f","impulsivity"
"moral",3,"Justin_Q10",1,10,"238","f","impulsivity"
"moral",3,"Nate_Q1",1,11,"238","s","quickness"
"moral",3,"Nate_Q2",5,12,"238","s","character"
"moral",3,"Nate_Q3",5,13,"238","s","character"
"moral",3,"Nate_Q4",5,14,"238","s","character"
"moral",3,"Nate_Q5",5,15,"238","s","certainty"
"moral",3,"Nate_Q6",2,16,"238","s","certainty"
"moral",3,"Nate_Q7",2,17,"238","s","certainty"
"moral",3,"Nate_Q8",5,18,"238","s","certainty"
"moral",3,"Nate_Q9",5,19,"238","s","impulsivity"
"moral",3,"Nate_Q10",1,20,"238","s","impulsivity"
"immoral",3,"Justin_Q1",7,1,"239","f","quickness"
"immoral",3,"Justin_Q2",3,2,"239","f","character"
"immoral",3,"Justin_Q3",3,3,"239","f","character"
"immoral",3,"Justin_Q4",5,4,"239","f","character"
"immoral",3,"Justin_Q5",1,5,"239","f","certainty"
"immoral",3,"Justin_Q6",7,6,"239","f","certainty"
"immoral",3,"Justin_Q7",6,7,"239","f","certainty"
"immoral",3,"Justin_Q8",2,8,"239","f","certainty"
"immoral",3,"Justin_Q9",4,9,"239","f","impulsivity"
"immoral",3,"Justin_Q10",1,10,"239","f","impulsivity"
"immoral",3,"Nate_Q1",2,11,"239","s","quickness"
"immoral",3,"Nate_Q2",5,12,"239","s","character"
"immoral",3,"Nate_Q3",4,13,"239","s","character"
"immoral",3,"Nate_Q4",6,14,"239","s","character"
"immoral",3,"Nate_Q5",5,15,"239","s","certainty"
"immoral",3,"Nate_Q6",2,16,"239","s","certainty"
"immoral",3,"Nate_Q7",2,17,"239","s","certainty"
"immoral",3,"Nate_Q8",6,18,"239","s","certainty"
"immoral",3,"Nate_Q9",7,19,"239","s","impulsivity"
"immoral",3,"Nate_Q10",1,20,"239","s","impulsivity"
"moral",3,"Justin_Q1",7,1,"240","f","quickness"
"moral",3,"Justin_Q2",7,2,"240","f","character"
"moral",3,"Justin_Q3",7,3,"240","f","character"
"moral",3,"Justin_Q4",7,4,"240","f","character"
"moral",3,"Justin_Q5",1,5,"240","f","certainty"
"moral",3,"Justin_Q6",7,6,"240","f","certainty"
"moral",3,"Justin_Q7",7,7,"240","f","certainty"
"moral",3,"Justin_Q8",1,8,"240","f","certainty"
"moral",3,"Justin_Q9",7,9,"240","f","impulsivity"
"moral",3,"Justin_Q10",1,10,"240","f","impulsivity"
"moral",3,"Nate_Q1",1,11,"240","s","quickness"
"moral",3,"Nate_Q2",5,12,"240","s","character"
"moral",3,"Nate_Q3",5,13,"240","s","character"
"moral",3,"Nate_Q4",5,14,"240","s","character"
"moral",3,"Nate_Q5",7,15,"240","s","certainty"
"moral",3,"Nate_Q6",2,16,"240","s","certainty"
"moral",3,"Nate_Q7",2,17,"240","s","certainty"
"moral",3,"Nate_Q8",6,18,"240","s","certainty"
"moral",3,"Nate_Q9",3,19,"240","s","impulsivity"
"moral",3,"Nate_Q10",5,20,"240","s","impulsivity"
"moral",3,"Justin_Q1",7,1,"241","f","quickness"
"moral",3,"Justin_Q2",7,2,"241","f","character"
"moral",3,"Justin_Q3",7,3,"241","f","character"
"moral",3,"Justin_Q4",7,4,"241","f","character"
"moral",3,"Justin_Q5",1,5,"241","f","certainty"
"moral",3,"Justin_Q6",7,6,"241","f","certainty"
"moral",3,"Justin_Q7",7,7,"241","f","certainty"
"moral",3,"Justin_Q8",5,8,"241","f","certainty"
"moral",3,"Justin_Q9",7,9,"241","f","impulsivity"
"moral",3,"Justin_Q10",4,10,"241","f","impulsivity"
"moral",3,"Nate_Q1",1,11,"241","s","quickness"
"moral",3,"Nate_Q2",4,12,"241","s","character"
"moral",3,"Nate_Q3",4,13,"241","s","character"
"moral",3,"Nate_Q4",5,14,"241","s","character"
"moral",3,"Nate_Q5",6,15,"241","s","certainty"
"moral",3,"Nate_Q6",2,16,"241","s","certainty"
"moral",3,"Nate_Q7",2,17,"241","s","certainty"
"moral",3,"Nate_Q8",3,18,"241","s","certainty"
"moral",3,"Nate_Q9",6,19,"241","s","impulsivity"
"moral",3,"Nate_Q10",1,20,"241","s","impulsivity"
"moral",3,"Justin_Q1",7,1,"242","f","quickness"
"moral",3,"Justin_Q2",7,2,"242","f","character"
"moral",3,"Justin_Q3",7,3,"242","f","character"
"moral",3,"Justin_Q4",7,4,"242","f","character"
"moral",3,"Justin_Q5",1,5,"242","f","certainty"
"moral",3,"Justin_Q6",7,6,"242","f","certainty"
"moral",3,"Justin_Q7",7,7,"242","f","certainty"
"moral",3,"Justin_Q8",1,8,"242","f","certainty"
"moral",3,"Justin_Q9",7,9,"242","f","impulsivity"
"moral",3,"Justin_Q10",1,10,"242","f","impulsivity"
"moral",3,"Nate_Q1",1,11,"242","s","quickness"
"moral",3,"Nate_Q2",3,12,"242","s","character"
"moral",3,"Nate_Q3",6,13,"242","s","character"
"moral",3,"Nate_Q4",6,14,"242","s","character"
"moral",3,"Nate_Q5",7,15,"242","s","certainty"
"moral",3,"Nate_Q6",1,16,"242","s","certainty"
"moral",3,"Nate_Q7",1,17,"242","s","certainty"
"moral",3,"Nate_Q8",5,18,"242","s","certainty"
"moral",3,"Nate_Q9",7,19,"242","s","impulsivity"
"moral",3,"Nate_Q10",1,20,"242","s","impulsivity"
"immoral",3,"Justin_Q1",3,1,"243","f","quickness"
"immoral",3,"Justin_Q2",2,2,"243","f","character"
"immoral",3,"Justin_Q3",3,3,"243","f","character"
"immoral",3,"Justin_Q4",2,4,"243","f","character"
"immoral",3,"Justin_Q5",6,5,"243","f","certainty"
"immoral",3,"Justin_Q6",5,6,"243","f","certainty"
"immoral",3,"Justin_Q7",4,7,"243","f","certainty"
"immoral",3,"Justin_Q8",5,8,"243","f","certainty"
"immoral",3,"Justin_Q9",6,9,"243","f","impulsivity"
"immoral",3,"Justin_Q10",5,10,"243","f","impulsivity"
"immoral",3,"Nate_Q1",2,11,"243","s","quickness"
"immoral",3,"Nate_Q2",3,12,"243","s","character"
"immoral",3,"Nate_Q3",2,13,"243","s","character"
"immoral",3,"Nate_Q4",3,14,"243","s","character"
"immoral",3,"Nate_Q5",3,15,"243","s","certainty"
"immoral",3,"Nate_Q6",3,16,"243","s","certainty"
"immoral",3,"Nate_Q7",2,17,"243","s","certainty"
"immoral",3,"Nate_Q8",3,18,"243","s","certainty"
"immoral",3,"Nate_Q9",3,19,"243","s","impulsivity"
"immoral",3,"Nate_Q10",1,20,"243","s","impulsivity"
"moral",3,"Justin_Q1",6,1,"244","f","quickness"
"moral",3,"Justin_Q2",7,2,"244","f","character"
"moral",3,"Justin_Q3",7,3,"244","f","character"
"moral",3,"Justin_Q4",7,4,"244","f","character"
"moral",3,"Justin_Q5",2,5,"244","f","certainty"
"moral",3,"Justin_Q6",6,6,"244","f","certainty"
"moral",3,"Justin_Q7",6,7,"244","f","certainty"
"moral",3,"Justin_Q8",1,8,"244","f","certainty"
"moral",3,"Justin_Q9",6,9,"244","f","impulsivity"
"moral",3,"Justin_Q10",1,10,"244","f","impulsivity"
"moral",3,"Nate_Q1",3,11,"244","s","quickness"
"moral",3,"Nate_Q2",7,12,"244","s","character"
"moral",3,"Nate_Q3",7,13,"244","s","character"
"moral",3,"Nate_Q4",7,14,"244","s","character"
"moral",3,"Nate_Q5",6,15,"244","s","certainty"
"moral",3,"Nate_Q6",4,16,"244","s","certainty"
"moral",3,"Nate_Q7",3,17,"244","s","certainty"
"moral",3,"Nate_Q8",2,18,"244","s","certainty"
"moral",3,"Nate_Q9",6,19,"244","s","impulsivity"
"moral",3,"Nate_Q10",1,20,"244","s","impulsivity"
"immoral",3,"Justin_Q1",7,1,"245","f","quickness"
"immoral",3,"Justin_Q2",6,2,"245","f","character"
"immoral",3,"Justin_Q3",5,3,"245","f","character"
"immoral",3,"Justin_Q4",4,4,"245","f","character"
"immoral",3,"Justin_Q5",2,5,"245","f","certainty"
"immoral",3,"Justin_Q6",6,6,"245","f","certainty"
"immoral",3,"Justin_Q7",6,7,"245","f","certainty"
"immoral",3,"Justin_Q8",2,8,"245","f","certainty"
"immoral",3,"Justin_Q9",7,9,"245","f","impulsivity"
"immoral",3,"Justin_Q10",3,10,"245","f","impulsivity"
"immoral",3,"Nate_Q1",1,11,"245","s","quickness"
"immoral",3,"Nate_Q2",3,12,"245","s","character"
"immoral",3,"Nate_Q3",4,13,"245","s","character"
"immoral",3,"Nate_Q4",4,14,"245","s","character"
"immoral",3,"Nate_Q5",6,15,"245","s","certainty"
"immoral",3,"Nate_Q6",2,16,"245","s","certainty"
"immoral",3,"Nate_Q7",2,17,"245","s","certainty"
"immoral",3,"Nate_Q8",7,18,"245","s","certainty"
"immoral",3,"Nate_Q9",5,19,"245","s","impulsivity"
"immoral",3,"Nate_Q10",3,20,"245","s","impulsivity"
"moral",3,"Justin_Q1",7,1,"246","f","quickness"
"moral",3,"Justin_Q2",6,2,"246","f","character"
"moral",3,"Justin_Q3",5,3,"246","f","character"
"moral",3,"Justin_Q4",6,4,"246","f","character"
"moral",3,"Justin_Q5",1,5,"246","f","certainty"
"moral",3,"Justin_Q6",7,6,"246","f","certainty"
"moral",3,"Justin_Q7",7,7,"246","f","certainty"
"moral",3,"Justin_Q8",1,8,"246","f","certainty"
"moral",3,"Justin_Q9",7,9,"246","f","impulsivity"
"moral",3,"Justin_Q10",1,10,"246","f","impulsivity"
"moral",3,"Nate_Q1",2,11,"246","s","quickness"
"moral",3,"Nate_Q2",4,12,"246","s","character"
"moral",3,"Nate_Q3",4,13,"246","s","character"
"moral",3,"Nate_Q4",3,14,"246","s","character"
"moral",3,"Nate_Q5",2,15,"246","s","certainty"
"moral",3,"Nate_Q6",3,16,"246","s","certainty"
"moral",3,"Nate_Q7",2,17,"246","s","certainty"
"moral",3,"Nate_Q8",6,18,"246","s","certainty"
"moral",3,"Nate_Q9",5,19,"246","s","impulsivity"
"moral",3,"Nate_Q10",3,20,"246","s","impulsivity"
"immoral",3,"Justin_Q1",7,1,"247","f","quickness"
"immoral",3,"Justin_Q2",2,2,"247","f","character"
"immoral",3,"Justin_Q3",3,3,"247","f","character"
"immoral",3,"Justin_Q4",3,4,"247","f","character"
"immoral",3,"Justin_Q5",1,5,"247","f","certainty"
"immoral",3,"Justin_Q6",6,6,"247","f","certainty"
"immoral",3,"Justin_Q7",6,7,"247","f","certainty"
"immoral",3,"Justin_Q8",2,8,"247","f","certainty"
"immoral",3,"Justin_Q9",5,9,"247","f","impulsivity"
"immoral",3,"Justin_Q10",3,10,"247","f","impulsivity"
"immoral",3,"Nate_Q1",2,11,"247","s","quickness"
"immoral",3,"Nate_Q2",4,12,"247","s","character"
"immoral",3,"Nate_Q3",4,13,"247","s","character"
"immoral",3,"Nate_Q4",3,14,"247","s","character"
"immoral",3,"Nate_Q5",6,15,"247","s","certainty"
"immoral",3,"Nate_Q6",1,16,"247","s","certainty"
"immoral",3,"Nate_Q7",2,17,"247","s","certainty"
"immoral",3,"Nate_Q8",5,18,"247","s","certainty"
"immoral",3,"Nate_Q9",3,19,"247","s","impulsivity"
"immoral",3,"Nate_Q10",4,20,"247","s","impulsivity"
"immoral",3,"Justin_Q1",7,1,"248","f","quickness"
"immoral",3,"Justin_Q2",2,2,"248","f","character"
"immoral",3,"Justin_Q3",3,3,"248","f","character"
"immoral",3,"Justin_Q4",6,4,"248","f","character"
"immoral",3,"Justin_Q5",1,5,"248","f","certainty"
"immoral",3,"Justin_Q6",5,6,"248","f","certainty"
"immoral",3,"Justin_Q7",4,7,"248","f","certainty"
"immoral",3,"Justin_Q8",3,8,"248","f","certainty"
"immoral",3,"Justin_Q9",5,9,"248","f","impulsivity"
"immoral",3,"Justin_Q10",1,10,"248","f","impulsivity"
"immoral",3,"Nate_Q1",2,11,"248","s","quickness"
"immoral",3,"Nate_Q2",6,12,"248","s","character"
"immoral",3,"Nate_Q3",5,13,"248","s","character"
"immoral",3,"Nate_Q4",6,14,"248","s","character"
"immoral",3,"Nate_Q5",7,15,"248","s","certainty"
"immoral",3,"Nate_Q6",1,16,"248","s","certainty"
"immoral",3,"Nate_Q7",6,17,"248","s","certainty"
"immoral",3,"Nate_Q8",6,18,"248","s","certainty"
"immoral",3,"Nate_Q9",4,19,"248","s","impulsivity"
"immoral",3,"Nate_Q10",4,20,"248","s","impulsivity"
"immoral",3,"Justin_Q1",7,1,"249","f","quickness"
"immoral",3,"Justin_Q2",5,2,"249","f","character"
"immoral",3,"Justin_Q3",5,3,"249","f","character"
"immoral",3,"Justin_Q4",5,4,"249","f","character"
"immoral",3,"Justin_Q5",5,5,"249","f","certainty"
"immoral",3,"Justin_Q6",5,6,"249","f","certainty"
"immoral",3,"Justin_Q7",4,7,"249","f","certainty"
"immoral",3,"Justin_Q8",3,8,"249","f","certainty"
"immoral",3,"Justin_Q9",4,9,"249","f","impulsivity"
"immoral",3,"Justin_Q10",2,10,"249","f","impulsivity"
"immoral",3,"Nate_Q1",3,11,"249","s","quickness"
"immoral",3,"Nate_Q2",6,12,"249","s","character"
"immoral",3,"Nate_Q3",6,13,"249","s","character"
"immoral",3,"Nate_Q4",6,14,"249","s","character"
"immoral",3,"Nate_Q5",6,15,"249","s","certainty"
"immoral",3,"Nate_Q6",6,16,"249","s","certainty"
"immoral",3,"Nate_Q7",6,17,"249","s","certainty"
"immoral",3,"Nate_Q8",6,18,"249","s","certainty"
"immoral",3,"Nate_Q9",5,19,"249","s","impulsivity"
"immoral",3,"Nate_Q10",2,20,"249","s","impulsivity"
"immoral",3,"Justin_Q1",7,1,"250","f","quickness"
"immoral",3,"Justin_Q2",2,2,"250","f","character"
"immoral",3,"Justin_Q3",3,3,"250","f","character"
"immoral",3,"Justin_Q4",2,4,"250","f","character"
"immoral",3,"Justin_Q5",7,5,"250","f","certainty"
"immoral",3,"Justin_Q6",6,6,"250","f","certainty"
"immoral",3,"Justin_Q7",7,7,"250","f","certainty"
"immoral",3,"Justin_Q8",2,8,"250","f","certainty"
"immoral",3,"Justin_Q9",6,9,"250","f","impulsivity"
"immoral",3,"Justin_Q10",4,10,"250","f","impulsivity"
"immoral",3,"Nate_Q1",1,11,"250","s","quickness"
"immoral",3,"Nate_Q2",3,12,"250","s","character"
"immoral",3,"Nate_Q3",5,13,"250","s","character"
"immoral",3,"Nate_Q4",6,14,"250","s","character"
"immoral",3,"Nate_Q5",6,15,"250","s","certainty"
"immoral",3,"Nate_Q6",3,16,"250","s","certainty"
"immoral",3,"Nate_Q7",2,17,"250","s","certainty"
"immoral",3,"Nate_Q8",6,18,"250","s","certainty"
"immoral",3,"Nate_Q9",2,19,"250","s","impulsivity"
"immoral",3,"Nate_Q10",4,20,"250","s","impulsivity"
"moral",3,"Justin_Q1",6,1,"251","f","quickness"
"moral",3,"Justin_Q2",6,2,"251","f","character"
"moral",3,"Justin_Q3",6,3,"251","f","character"
"moral",3,"Justin_Q4",6,4,"251","f","character"
"moral",3,"Justin_Q5",2,5,"251","f","certainty"
"moral",3,"Justin_Q6",6,6,"251","f","certainty"
"moral",3,"Justin_Q7",6,7,"251","f","certainty"
"moral",3,"Justin_Q8",6,8,"251","f","certainty"
"moral",3,"Justin_Q9",5,9,"251","f","impulsivity"
"moral",3,"Justin_Q10",2,10,"251","f","impulsivity"
"moral",3,"Nate_Q1",2,11,"251","s","quickness"
"moral",3,"Nate_Q2",6,12,"251","s","character"
"moral",3,"Nate_Q3",5,13,"251","s","character"
"moral",3,"Nate_Q4",5,14,"251","s","character"
"moral",3,"Nate_Q5",4,15,"251","s","certainty"
"moral",3,"Nate_Q6",5,16,"251","s","certainty"
"moral",3,"Nate_Q7",2,17,"251","s","certainty"
"moral",3,"Nate_Q8",5,18,"251","s","certainty"
"moral",3,"Nate_Q9",4,19,"251","s","impulsivity"
"moral",3,"Nate_Q10",5,20,"251","s","impulsivity"
"moral",3,"Justin_Q1",3,1,"252","f","quickness"
"moral",3,"Justin_Q2",4,2,"252","f","character"
"moral",3,"Justin_Q3",5,3,"252","f","character"
"moral",3,"Justin_Q4",5,4,"252","f","character"
"moral",3,"Justin_Q5",3,5,"252","f","certainty"
"moral",3,"Justin_Q6",5,6,"252","f","certainty"
"moral",3,"Justin_Q7",2,7,"252","f","certainty"
"moral",3,"Justin_Q8",3,8,"252","f","certainty"
"moral",3,"Justin_Q9",5,9,"252","f","impulsivity"
"moral",3,"Justin_Q10",5,10,"252","f","impulsivity"
"moral",3,"Nate_Q1",2,11,"252","s","quickness"
"moral",3,"Nate_Q2",3,12,"252","s","character"
"moral",3,"Nate_Q3",4,13,"252","s","character"
"moral",3,"Nate_Q4",3,14,"252","s","character"
"moral",3,"Nate_Q5",4,15,"252","s","certainty"
"moral",3,"Nate_Q6",4,16,"252","s","certainty"
"moral",3,"Nate_Q7",2,17,"252","s","certainty"
"moral",3,"Nate_Q8",5,18,"252","s","certainty"
"moral",3,"Nate_Q9",3,19,"252","s","impulsivity"
"moral",3,"Nate_Q10",5,20,"252","s","impulsivity"
"moral",3,"Justin_Q1",7,1,"253","f","quickness"
"moral",3,"Justin_Q2",7,2,"253","f","character"
"moral",3,"Justin_Q3",7,3,"253","f","character"
"moral",3,"Justin_Q4",7,4,"253","f","character"
"moral",3,"Justin_Q5",1,5,"253","f","certainty"
"moral",3,"Justin_Q6",7,6,"253","f","certainty"
"moral",3,"Justin_Q7",7,7,"253","f","certainty"
"moral",3,"Justin_Q8",1,8,"253","f","certainty"
"moral",3,"Justin_Q9",7,9,"253","f","impulsivity"
"moral",3,"Justin_Q10",1,10,"253","f","impulsivity"
"moral",3,"Nate_Q1",2,11,"253","s","quickness"
"moral",3,"Nate_Q2",6,12,"253","s","character"
"moral",3,"Nate_Q3",7,13,"253","s","character"
"moral",3,"Nate_Q4",7,14,"253","s","character"
"moral",3,"Nate_Q5",5,15,"253","s","certainty"
"moral",3,"Nate_Q6",3,16,"253","s","certainty"
"moral",3,"Nate_Q7",6,17,"253","s","certainty"
"moral",3,"Nate_Q8",5,18,"253","s","certainty"
"moral",3,"Nate_Q9",3,19,"253","s","impulsivity"
"moral",3,"Nate_Q10",1,20,"253","s","impulsivity"
"immoral",3,"Justin_Q1",7,1,"254","f","quickness"
"immoral",3,"Justin_Q2",1,2,"254","f","character"
"immoral",3,"Justin_Q3",2,3,"254","f","character"
"immoral",3,"Justin_Q4",3,4,"254","f","character"
"immoral",3,"Justin_Q5",1,5,"254","f","certainty"
"immoral",3,"Justin_Q6",7,6,"254","f","certainty"
"immoral",3,"Justin_Q7",7,7,"254","f","certainty"
"immoral",3,"Justin_Q8",1,8,"254","f","certainty"
"immoral",3,"Justin_Q9",7,9,"254","f","impulsivity"
"immoral",3,"Justin_Q10",1,10,"254","f","impulsivity"
"immoral",3,"Nate_Q1",1,11,"254","s","quickness"
"immoral",3,"Nate_Q2",3,12,"254","s","character"
"immoral",3,"Nate_Q3",4,13,"254","s","character"
"immoral",3,"Nate_Q4",5,14,"254","s","character"
"immoral",3,"Nate_Q5",1,15,"254","s","certainty"
"immoral",3,"Nate_Q6",6,16,"254","s","certainty"
"immoral",3,"Nate_Q7",7,17,"254","s","certainty"
"immoral",3,"Nate_Q8",6,18,"254","s","certainty"
"immoral",3,"Nate_Q9",2,19,"254","s","impulsivity"
"immoral",3,"Nate_Q10",4,20,"254","s","impulsivity"
"moral",3,"Justin_Q1",7,1,"255","f","quickness"
"moral",3,"Justin_Q2",7,2,"255","f","character"
"moral",3,"Justin_Q3",7,3,"255","f","character"
"moral",3,"Justin_Q4",7,4,"255","f","character"
"moral",3,"Justin_Q5",7,5,"255","f","certainty"
"moral",3,"Justin_Q6",7,6,"255","f","certainty"
"moral",3,"Justin_Q7",6,7,"255","f","certainty"
"moral",3,"Justin_Q8",1,8,"255","f","certainty"
"moral",3,"Justin_Q9",7,9,"255","f","impulsivity"
"moral",3,"Justin_Q10",1,10,"255","f","impulsivity"
"moral",3,"Nate_Q1",3,11,"255","s","quickness"
"moral",3,"Nate_Q2",6,12,"255","s","character"
"moral",3,"Nate_Q3",6,13,"255","s","character"
"moral",3,"Nate_Q4",7,14,"255","s","character"
"moral",3,"Nate_Q5",5,15,"255","s","certainty"
"moral",3,"Nate_Q6",3,16,"255","s","certainty"
"moral",3,"Nate_Q7",2,17,"255","s","certainty"
"moral",3,"Nate_Q8",5,18,"255","s","certainty"
"moral",3,"Nate_Q9",3,19,"255","s","impulsivity"
"moral",3,"Nate_Q10",3,20,"255","s","impulsivity"
"immoral",3,"Justin_Q1",7,1,"256","f","quickness"
"immoral",3,"Justin_Q2",1,2,"256","f","character"
"immoral",3,"Justin_Q3",1,3,"256","f","character"
"immoral",3,"Justin_Q4",2,4,"256","f","character"
"immoral",3,"Justin_Q5",1,5,"256","f","certainty"
"immoral",3,"Justin_Q6",7,6,"256","f","certainty"
"immoral",3,"Justin_Q7",7,7,"256","f","certainty"
"immoral",3,"Justin_Q8",1,8,"256","f","certainty"
"immoral",3,"Justin_Q9",7,9,"256","f","impulsivity"
"immoral",3,"Justin_Q10",1,10,"256","f","impulsivity"
"immoral",3,"Nate_Q1",2,11,"256","s","quickness"
"immoral",3,"Nate_Q2",4,12,"256","s","character"
"immoral",3,"Nate_Q3",3,13,"256","s","character"
"immoral",3,"Nate_Q4",3,14,"256","s","character"
"immoral",3,"Nate_Q5",6,15,"256","s","certainty"
"immoral",3,"Nate_Q6",2,16,"256","s","certainty"
"immoral",3,"Nate_Q7",2,17,"256","s","certainty"
"immoral",3,"Nate_Q8",6,18,"256","s","certainty"
"immoral",3,"Nate_Q9",2,19,"256","s","impulsivity"
"immoral",3,"Nate_Q10",2,20,"256","s","impulsivity"
"immoral",3,"Justin_Q1",7,1,"257","f","quickness"
"immoral",3,"Justin_Q2",1,2,"257","f","character"
"immoral",3,"Justin_Q3",1,3,"257","f","character"
"immoral",3,"Justin_Q4",3,4,"257","f","character"
"immoral",3,"Justin_Q5",1,5,"257","f","certainty"
"immoral",3,"Justin_Q6",7,6,"257","f","certainty"
"immoral",3,"Justin_Q7",7,7,"257","f","certainty"
"immoral",3,"Justin_Q8",7,8,"257","f","certainty"
"immoral",3,"Justin_Q9",1,9,"257","f","impulsivity"
"immoral",3,"Justin_Q10",7,10,"257","f","impulsivity"
